CpG,Gene,Discovery_group,EWAS_abs_estimate,haEWAS_abs_estimate
cg19663795,SNORA42,Common,0.0016797617164213,0.0024529988794353
cg19673376,CTC-550B14.7,Common,0.180499611531278,0.227384730618461
cg19673376,DNAAF3,Common,0.0767178928714476,0.0980368501711289
cg19673376,ISOC2,Common,0.0962205934774203,0.114523413085275
cg19673376,NLRP2,Common,0.195757382470804,0.239808263826691
cg19673376,PTPRH,Common,0.107742360983112,0.136701063446427
cg19685205,CLEC4E,Common,0.364570374055262,0.497087400735834
cg19692314,PLK3,Common,0.290652053037531,11260357882.1136
cg19692322,TPRG1L,Common,0.146817512274639,0.151827193746693
cg19803229,RP11-181G12.4,Common,0.0107103399354614,0.0460725916402246
cg19803550,MYO1C,Common,0.0339891837001125,0.0361319052535104
cg19803550,TLCD2,Common,0.0635691788289836,0.0646743976085795
cg19805943,GNLY,Common,0.47054320844497,0.762655285605823
cg19811337,AP5B1,Common,0.103798234308533,0.229501851651836
cg19811337,OVOL1-AS1,Common,0.0564495244693608,0.141133696880703
cg19811337,RNASEH2C,Common,0.0816095166902799,0.186115907686345
cg19819912,RP11-46F15.2,Common,0.208462799903791,0.239758345478143
cg19828220,HOXB7,Common,0.0084744567018541,0.0132081928158836
cg19869035,GRIFIN,Common,0.0745010801313447,0.353413599855504
cg19875532,VENTX,Common,0.195293167912319,2.19846380160121
cg19919590,LAPTM5,Common,0.250816487453042,0.275899071521388
cg19939130,CADM3,Common,0.0761969306415433,0.0968289094117158
cg19939130,IFI16,Common,0.203811143052714,0.257905350346423
cg19977179,RP11-434H6.2,Common,0.0464612327895167,0.0609114854762325
cg19977179,RP11-723O4.6,Common,0.0900592553637204,0.114298209109771
cg19979738,RP1-63G5.5,Common,0.18811004195019,0.217698067721041
cg20009327,AGAP2,Common,0.306253710670596,2.0551709049266
cg20079298,ANKRD63,Common,0.0444822490380599,0.257342735423462
cg20079298,BAHD1,Common,0.082141165662036,0.38551229392527
cg20091384,GNG7,Common,0.178152856826459,0.808573297685529
cg20095656,FAM193B,Common,0.194721795906236,0.294715850121858
cg20095656,RP11-1334A24.6,Common,0.128171946436082,0.203439059430223
cg20095656,TMED9,Common,0.104636861921215,0.159164426735142
cg20124223,DIXDC1,Common,0.0584289632926157,0.109190865728012
cg20139336,TFAP2A-AS1,Common,0.0345333344815991,0.0450792344007129
cg20145009,AHNAK2,Common,0.158363539566722,1.79508704622947
cg20145009,GPR132,Common,0.104877794153487,2.11469993614046
cg20145009,LINC00638,Common,0.108668441664378,1.46477933452738
cg20145009,PLD4,Common,0.370704914825921,5.27070864211153
cg20161965,HOTTIP,Common,0.0029224351903579,0.0080492381757975
cg20161965,HOXA9,Common,0.047407537481175,0.130822606251064
cg20184247,HOXB5,Common,0.0134730078033056,0.308631590368257
cg20204986,WT1,Common,0.0775950890131549,1.26619378745206
cg20204986,WT1-AS,Common,0.0829604679486444,1.56159262200188
cg20218614,C8orf76,Common,0.0731550977394002,0.221398630012156
cg20218614,RP11-557C18.4,Common,0.0341972382820143,0.127630698544062
cg20219891,AC073257.2,Common,0.09891499002984,0.192032114755332
cg20225999,CXCR2P1,Common,0.0132991400173789,0.029828819643581
cg20248204,MYCBP2,Common,0.221263268971844,0.489754137848319
cg20255370,GPR176,Common,0.0578452431212204,0.389304988254374
cg20255370,RP11-325N19.3,Common,0.0069821204517372,0.0340141931396224
cg20255370,SRP14,Common,0.0748969246702575,0.0928869802236703
cg20265748,PTPN21,Common,0.0641795056856968,0.152622206706552
cg20265748,RP11-507K2.2,Common,0.0254185936815209,0.0648945864035604
cg20273670,AC144838.3,Common,0.0919295687841845,0.272110920157652
cg20273670,NCOR1P2,Common,0.309980060180279,0.895855805217205
cg20273670,RP11-728E14.3,Common,0.0797723441806092,0.233210537458726
cg20284999,MS4A2,Common,0.0019407084608486,0.0024094066237637
cg20285026,RP11-181G12.4,Common,0.006001671667942,0.0060066533891468
cg20303028,M1AP,Common,0.0989250194541277,0.315519706870085
cg20303028,MRPL53,Common,0.0793385692635591,0.257850519512476
cg20303028,MTHFD2,Common,0.125155983611265,0.349121411844776
cg20454518,RP13-672B3.2,Common,0.114757681901937,0.15112319929756
cg20454518,RP13-672B3.5,Common,7.4780212599676e-05,9.78926942529536e-05
cg20460366,CD40,Common,0.132833889538445,0.3070955409354
cg20467658,LINC00928,Common,9.1070909886731e-05,0.0067964201211697
cg20471691,HOXB13,Common,0.0201587375874657,0.222086349588395
cg20482521,CCDC147,Common,0.0602388100802588,0.115088205460617
cg20505457,CTD-2325P2.3,Common,0.0770080366548186,0.121967028622443
cg20551922,UBE2G1,Common,0.363189968311571,0.734020231498139
cg20558230,AHRR,Common,0.137401480999055,0.156584696580702
cg20591728,RPL9P28,Common,0.0001067338578936,0.0004947610020375
cg20595457,IL10,Common,0.0578939481474335,0.133603233765703
cg20614671,FTSJ2,Common,0.118610729346173,0.530516204697292
cg20617583,RP11-677M14.7,Common,0.18624987121294,0.663446997815243
cg20618448,ALDH16A1,Common,0.121665746857979,0.121927975348733
cg20618448,CCDC155,Common,0.0060148162896193,0.0060400113357046
cg20618448,SLC6A16,Common,0.0364852802108835,0.0365724269026841
cg20636352,FTCDNL1,Common,0.113037608796275,1.16131545382633
cg20636352,SEPHS1P6,Common,0.0296094789560578,0.228988597625203
cg20637915,RP13-895J2.2,Common,0.1261926359959,0.13874017597643
cg20637915,RP13-977J11.2,Common,0.166577454396654,0.181117403307933
cg20670361,RP4-781L3.1,Common,0.0138661140939155,0.0811298292098275
cg20701531,AC018866.1,Common,0.265613134334442,0.900577583205493
cg20702205,ACTB,Common,0.164552638690942,1.73184596609836
cg20702205,RNF216-IT1,Common,0.0031185673125381,0.0106627049868296
cg20754844,CAMK2A,Common,0.178378925544908,733215835.067948
cg20754844,CSF1R,Common,0.27370586152062,12846876377.6375
cg20817131,HOTAIRM1,Common,0.084135494316446,0.688602565027811
cg20860806,AC012379.1,Common,0.0635628615120088,0.117975590687643
cg20860806,RP11-227D13.4,Common,0.0087287620047304,0.0149684507750126
cg20864214,P2RY2,Common,0.094928231845182,0.485642095320403
cg20864214,RP11-800A3.4,Common,0.0738665370775275,0.369482195928365
cg20911180,GUCY2EP,Common,0.0045718272895944,0.0069237213511067
cg20911180,RP11-672A2.4,Common,0.0445836077975607,0.0676742489901003
cg20975835,FERMT3,Common,0.216500570647598,0.328102427458588
cg20975835,RP11-21A7A.2,Common,0.18033833576279,0.286344113598814
cg21011139,OR5P4P,Common,0.0139959411517804,0.05292860577382
cg21011139,SYT9,Common,0.0646956366917461,0.246080909737548
cg21048168,TRIM24,Common,0.157432936500435,1.04115310940117
cg21073930,PRDX2,Common,0.0778400764782478,0.280383889231607
cg21109038,RN7SL755P,Common,0.124210181805549,0.595069930593919
cg21109038,RP11-617F23.1,Common,0.236884835621149,1.08230799161485
cg21117965,ASIC4,Common,0.117919135429786,0.360389121866576
cg21117965,DNAJB2,Common,0.0993405457600966,0.739810765951788
cg21117965,DNPEP,Common,0.113726435901012,1.27990753932207
cg21117965,INHA,Common,0.180719255735252,0.158217760818522
cg21117965,STK11IP,Common,0.148388633112046,1.21957901705365
cg21171625,LINC01137,Common,0.140405342040166,0.245022254673846
cg21177463,SHISA5,Common,0.0947228609415053,0.354057038917473
cg21177463,TREX1,Common,0.170534254266771,0.638763969627965
cg21190644,GMDS-AS1,Common,0.100358246652471,0.116703805761352
cg21236153,ENHO,Common,0.151502795902566,1.32582239958377
cg21367811,RPL7AP38,Common,8.4083475363923e-05,0.0004585093195644
cg21369801,RP13-20L14.6,Common,0.144243130371183,0.229826147780823
cg21369801,RP13-516M14.2,Common,0.147695785811108,0.236597085435812
cg21369801,UTS2R,Common,0.155156755294219,0.253894059176341
cg21385052,HIST2H2AC,Common,0.323568138552132,0.400677804822711
cg21386414,TRIM63,Common,0.130284453626731,0.73266725377815
cg21419003,DDX20,Common,0.078042600445347,0.125577452633292
cg21440776,PIANP,Common,0.189023280764591,0.186269350288206
cg21440776,SCARNA11,Common,0.0053480253592887,0.016973567494773
cg21445230,CTC-479C5.12,Common,0.155867051903861,0.310619626336471
cg21445230,LCAT,Common,0.167141557924399,0.329963927132026
cg21445230,NUTF2,Common,0.0557646555701711,0.111345365707148
cg21456212,AL356740.1,Common,0.176269618293902,0.192824677415606
cg21465176,TEX19,Common,0.0100774533158591,0.0106787184726894
cg21486834,METTL23,Common,0.0808771188644985,0.126959814917944
cg21486834,RNF157,Common,0.0815195125276654,0.133165097331111
cg21488617,LINC01137,Common,0.122006307870142,0.182357674169461
cg21513088,AC093326.1,Common,0.0001593863139579,0.0002418649069591
cg21556281,HOXA4,Common,0.0169740876078862,0.0657452989070382
cg21556281,RP1-170O19.17,Common,0.102500434886603,0.389531582000636
cg21584234,CTD-2218G20.1,Common,0.230903947135615,0.349769543183165
cg21629821,PGLYRP1,Common,0.0446448989665142,0.0938671074730683
cg21641458,HOXA9,Common,0.049789847732268,0.504620451551012
cg21647532,AC016753.7,Common,0.0314219342517544,0.0392892516944914
cg21647532,AC093162.5,Common,0.0198787727916085,0.0247695266217813
cg21663431,SLC44A2,Common,0.0829542949854631,0.159648798575305
cg21691116,ITLN2,Common,0.009298071727205,0.0198824611591363
cg21696012,RN7SL532P,Common,0.0325011806435104,0.0407976645653536
cg21715751,LRP3,Common,0.1220768154764,0.182812150398905
cg21747160,RP11-386G11.3,Common,0.0003090302779512,0.0011122247763124
cg21747160,TROAP,Common,0.070139848498041,0.239257130767915
cg21806242,RP11-169D4.2,Common,0.0353794391519885,0.0928736904312923
cg21864868,SKAP1,Common,0.172261508244809,1.1591294843341
cg21876001,RN7SL833P,Common,0.0818405725420219,0.0750034669027667
cg21876001,ZNF627,Common,0.0491917225644104,0.0464110361858548
cg21899500,GRM2,Common,0.193655057917263,1.00197991182247
cg21923525,PPP4R1,Common,0.131397873011723,0.155022583428092
cg22008490,ELF3,Common,0.0917870763898928,0.108079104746283
cg22008490,LGR6,Common,0.141140709116043,0.195458224253065
cg22008490,LMOD1,Common,0.266049533695002,0.31504325457119
cg22008490,PTPN7,Common,0.217605214502324,0.264195050930745
cg22013370,BECN1P1,Common,0.0072738249311776,0.0469101369693191
cg22068629,CTC-265F19.1,Common,0.130030551499066,0.169572227651434
cg22068629,OAZ1,Common,0.108787539839425,0.138917417692028
cg22068629,SF3A2,Common,0.139294189969683,0.174977411166045
cg22088368,NCF4,Common,0.240884189075092,0.299842273548638
cg22138735,MIR941-2,Common,0.225210707401786,0.703512508902404
cg22141459,TP53I13,Common,0.393098358808993,0.898409180179147
cg22143698,ANKRD33B-AS1,Common,0.0009227940045719,0.0036649050511788
cg22144225,C2CD4A,Common,0.113504017195761,0.190435578399684
cg22145559,GNAS,Common,0.12151794071978,0.166527370829898
cg22159528,ETHE1,Common,0.088357433151439,0.405420762469049
cg22159528,KCNN4,Common,0.148274774629885,0.650967085173325
cg22159528,ZNF576,Common,0.0739127792556983,0.365003395654231
cg22159815,CD46,Common,0.34442737668548,0.472128719257457
cg22159815,RP11-57I17.3,Common,0.181433353858061,0.23758367295633
cg22165685,ADAM8,Common,0.100008357423561,0.12360251748607
cg22165685,CALY,Common,0.212399769278445,0.264610851337701
cg22165685,GPR123,Common,0.0830424200726748,0.105285843141958
cg22165685,PAOX,Common,0.118453629922784,0.148964251250561
cg22165685,PRAP1,Common,0.104855844897421,0.13262462948004
cg22165685,TUBGCP2,Common,0.101046876120266,0.12919200636651
cg22216196,WIZ,Common,0.0714281429485174,0.487083892725987
cg22229039,PARK7,Common,0.102770239866692,0.150362466898406
cg22229039,VAMP3,Common,0.130618149892562,0.18756055639178
cg22258713,GPIHBP1,Common,0.286403863182685,1.53967027725861
cg22258713,RP13-582O9.5,Common,0.271170822800691,1.09781809882526
cg22259797,VPS11,Common,0.113779735063439,0.165727242735137
cg22294740,IZUMO4,Common,0.173333645693346,0.427261053040875
cg22294740,MOB3A,Common,0.095311161520439,0.235492360342789
cg22294740,TIMM13,Common,0.117897540849938,0.290745186722938
cg22294740,TMPRSS9,Common,0.0393498688287855,0.0979231782667443
cg22321036,FAM71E2,Common,0.0081441177496089,0.0251140281834704
cg22321036,UBE2S,Common,0.152032332458468,0.439813722272831
cg22331200,DYNLL2,Common,0.144771087517013,0.134651095268193
cg22331200,MIR142,Common,0.28306584250769,0.264851901572688
cg22360649,CST6,Common,0.0465273884112954,0.79687122803024
cg22360649,SF3B2,Common,0.0657883578592936,1.06550934433967
cg22373622,ANKRD65,Common,0.161718832749194,0.321667603464996
cg22373622,RP5-890O3.9,Common,0.124317173505963,0.208138781007645
cg22373622,SLC35E2,Common,0.133312883239519,0.303736065047229
cg22400703,CNRIP1,Common,0.0619488696876815,0.116316723909291
cg22424903,RP3-510O8.4,Common,0.0031322352262754,0.0139736877680094
cg22429121,FGR,Common,0.166549741300198,0.346107735506175
cg22429121,RP1-159A19.4,Common,0.139234478762568,0.285990511989412
cg22429121,RP3-426I6.2,Common,0.119102562649009,0.232098208682545
cg22483449,BIN3,Common,0.153840061408059,0.374761241081007
cg22507723,AGAP2,Common,0.12712723926793,2.62733980955322
cg22507723,B4GALNT1,Common,0.10366983373341,1.95243190827474
cg22514173,RANBP1,Common,0.111507677639867,0.137826083054454
cg22552736,LINC00963,Common,0.117416327083782,0.216789381913698
cg22552736,RP11-344B5.4,Common,0.0359695769125418,0.0673745509098059
cg22568423,NDUFA7,Common,0.0355655942327159,0.0543444994528975
cg22595230,CDC25B,Common,0.0443027495424194,0.101026392174479
cg22622477,CALCOCO2,Common,0.0979386371814068,1.20384450277257
cg22660933,SKAP1,Common,0.115777057214286,0.44596861969049
cg22670759,CISH,Common,0.255526689426721,0.814668246394894
cg22676000,CEACAM5,Common,0.0004311353591471,0.0006005319848066
cg22772747,HOXA4,Common,0.0230254350410758,0.0570333480698132
cg22772747,HOXA9,Common,0.0442775901452839,0.109678284657324
cg22777249,MLC1,Common,0.266251157119814,0.346814553576315
cg22777249,ZBED4,Common,0.0623956800106861,0.0800666354642836
cg22787468,NEK8,Common,0.0965111037387621,0.101155384625742
cg22798849,HOTAIRM1,Common,0.0574160360006642,0.259999523906497
cg22798849,HOXA-AS2,Common,0.0047206872402671,0.0246282332677142
cg22798849,HOXA6,Common,0.0001489718953329,0.0007411508766055
cg22810423,LINC00862,Common,0.0293969872096945,0.120015833249657
cg22842143,AC009005.2,Common,0.201833405104326,0.245947099178748
cg22850925,RP11-557J10.3,Common,0.0321849953671811,0.035541070144161
cg22908922,TMEM121,Common,0.167851458094467,0.201266944329192
cg22932677,KLF1,Common,0.0622745602578099,0.315283121598918
cg22958403,SNHG10,Common,0.138124833592051,0.268020338851228
cg22962123,HOXA-AS2,Common,0.0037025729285823,0.0261842930014926
cg22962123,HOXA6,Common,0.0001296529672744,0.0009503746630041
cg22987448,MYO1F,Common,0.0669206475353227,0.138131304759893
cg23005885,RN7SL755P,Common,0.114814151130093,0.283555110098337
cg23005885,RP11-697E2.6,Common,0.0404625034040912,0.0976928340409441
cg23014425,HOXB5,Common,0.0122575919882143,0.0324363802601422
cg23014425,HOXB7,Common,0.0128041956372448,0.0483526141483617
cg23014425,SKAP1,Common,0.105566727301544,0.312176038381838
cg23035449,ANPEP,Common,0.174178913686128,0.283750840090043
cg23035449,C15orf38-AP3S2,Common,0.226639434382585,0.367966805381806
cg23035449,GDPGP1,Common,0.284912893512096,0.471125067125065
cg23035449,RP11-697E2.7,Common,0.221352970778564,0.35169004106873
cg23083936,B3GNT8,Common,0.0737666238985618,0.0852311486560351
cg23083936,CEACAM21,Common,0.235031508848868,0.267532729801219
cg23083936,CEACAM4,Common,0.105290669645793,0.119803477616958
cg23095988,CHD5,Common,0.0918501274182553,0.183744814151145
cg23095988,TAS1R1,Common,0.0316141685261002,0.0720588506301188
cg23097296,RP1-27O5.3,Common,0.0324423074030027,0.241687148021995
cg23120601,ANKRD63,Common,0.0352629247938404,0.10152357841496
cg23120601,BAHD1,Common,0.0532830578602293,0.154038235247991
cg23120601,RP11-133K1.7,Common,0.0122350404852372,0.0337008411674017
cg23177095,RP11-220C2.1,Common,0.150122099031983,0.350892456583248
cg23184070,ZNF746,Common,0.0578294948768525,0.278413225075476
cg23184252,NCOR2,Common,0.0744799346218363,0.112735373859292
cg23193613,ZNF696,Common,0.201591035239681,1.88065890796177
cg23206851,EVX1-AS,Common,0.0027467482961902,0.0079395146868463
cg23206851,RPL7AP38,Common,0.0001119799225323,0.0003188175361819
cg23243608,NCBP2,Common,0.172935290922287,0.223178096257415
cg23245942,SKAP1,Common,0.0756958445216614,0.875089416061432
cg23250085,COA7,Common,0.193831517242088,0.785152419173608
cg23272978,AP001266.1,Common,0.0975653783129243,0.105348567894274
cg23272978,NEAT1,Common,0.161702307413498,0.16323662559042
cg23304605,GPR68,Common,0.1316265194767,0.178399745682614
cg23348081,MRPS18CP4,Common,0.0047800541712113,0.0090427100751764
cg23349301,HOXB5,Common,0.0084252617727208,0.0357838365984071
cg23349301,RP11-433M22.1,Common,6.2546641085371e-05,0.0002648558436581
cg23349301,SKAP1,Common,0.100111910628086,0.301922057994249
cg23350904,ZMYND15,Common,0.110348348994137,1.00941704488625
cg23357708,HNRNPM,Common,0.0886984104880229,0.239808957736407
cg23357708,ZNF414,Common,0.0762345161348321,0.199680877206792
cg23365801,LSMD1,Common,0.0682978215113474,0.6593456221859
cg23377551,MBD6,Common,0.0593222935459058,0.139983935595134
cg23377551,SLC26A10,Common,0.109023183330899,0.248205542054906
cg23377551,TSFM,Common,0.0662448984637975,0.155786308183052
cg23377551,XRCC6BP1,Common,0.0728587626513319,0.164524451729693
cg23387569,AC025165.8,Common,0.0158301653041558,0.0531360617537816
cg23387569,AGAP2,Common,0.170942353637359,0.651786322536451
cg23387569,RP11-620J15.3,Common,0.122777301254246,0.634124778988968
cg23392845,EIF3B,Common,0.0787546269003197,0.200067272786038
cg23392845,GRIFIN,Common,0.0434415377850162,0.114137206600658
cg23392845,IQCE,Common,0.0795698049570392,0.224548379038353
cg23404330,AC132872.1,Common,0.0272266988419744,0.0625802665647228
cg23450038,C19orf35,Common,0.10024586983558,0.117982513714527
cg23450038,DOT1L,Common,0.124834921575124,0.147103259721033
cg23450038,GADD45B,Common,0.331864646375113,0.399646713286231
cg23450038,GNG7,Common,0.176500553219451,0.209724963552595
cg23450038,LINGO3,Common,0.145935425129918,0.174168733233349
cg23460145,ARHGEF17,Common,0.168026863602984,0.20919802618096
cg23460145,P2RY2,Common,0.129541881992414,0.163294858838057
cg23460145,RP11-800A3.4,Common,0.125326964418051,0.16089795275506
cg23471067,BNIP3,Common,0.14398008669559,0.344871161756952
cg23489038,SH2B3,Common,0.124709399809337,0.95903601665725
cg23497683,LONRF2,Common,0.101513464883376,0.130526428269814
cg23501964,SLC24A3,Common,0.227375825503735,1.76201948927398
cg23514375,ADPRHL1,Common,0.0876309834225058,0.118761368960326
cg23514375,LDHBP1,Common,0.0307862676482108,0.0413504144923006
cg23582982,CELF1,Common,0.099790588097347,0.137035107132378
